,ATVI_x,ADBE_x,AMD_x,ALXN_x,ALGN_x,GOOGL_x,GOOG_x,AMZN_x,AEP_x,AMGN_x,ADI_x,ANSS_x,AAPL_x,AMAT_x,ASML_x,ADSK_x,ADP_x,BIDU_x,BIIB_x,BKNG_x,AVGO_x,CDNS_x,CDW_x,CERN_x,CHTR_x,CHKP_x,CTAS_x,CSCO_x,CTSH_x,CMCSA_x,CPRT_x,COST_x,CSX_x,DXCM_x,DLTR_x,EBAY_x,EA_x,EXC_x,FB_x,FAST_x,FISV_x,GILD_x,IDXX_x,ILMN_x,INCY_x,INTC_x,INTU_x,ISRG_x,JD_x,KDP_x,KLAC_x,LRCX_x,LULU_x,MAR_x,MRVL_x,MTCH_x,MXIM_x,MELI_x,MCHP_x,MU_x,MSFT_x,MDLZ_x,MNST_x,NTES_x,NFLX_x,NVDA_x,NXPI_x,ORLY_x,PCAR_x,PAYX_x,PEP_x,QCOM_x,REGN_x,ROST_x,SGEN_x,SIRI_x,SWKS_x,SPLK_x,SBUX_x,SNPS_x,TMUS_x,TSLA_x,TXN_x,TCOM_x,VRSN_x,VRSK_x,VRTX_x,WBA_x,WDAY_x,XEL_x,XLNX_x
CSCO_y,0.049466666666666666,0.009033333333333332,0.0165,0.07213333333333334,0.0135,0.0043,0.007700000000000001,0.010333333333333333,0.050166666666666665,0.047099999999999996,0.15533333333333332,0.15936666666666668,0.004433333333333333,0.2016,0.21003333333333332,0.04703333333333334,0.07326666666666666,0.04903333333333334,0.08863333333333333,0.13749999999999998,0.035366666666666664,0.24403333333333335,0.07723333333333333,0.042,0.14873333333333333,0.004366666666666667,0.06010000000000001,1.0,0.006033333333333332,0.0456,0.016233333333333332,0.11453333333333333,0.11166666666666665,0.12716666666666668,0.22136666666666663,0.1597666666666667,0.0062,0.08486666666666666,0.023200000000000002,0.09989999999999999,0.1819666666666667,0.13643333333333332,0.16836666666666666,0.07473333333333333,0.2954,0.026399999999999996,0.28733333333333333,0.20783333333333334,0.0075,0.19956666666666667,0.018066666666666665,0.23396666666666668,0.10826666666666666,0.03803333333333333,0.04523333333333333,0.06010000000000001,0.015066666666666666,0.026533333333333336,0.1314,0.051366666666666665,0.0361,0.3285,0.10106666666666665,0.09473333333333334,0.015233333333333335,0.053799999999999994,0.2517666666666667,0.0168,0.026333333333333334,0.08436666666666666,0.13926666666666665,0.07856666666666666,0.06323333333333334,0.04966666666666666,0.15669999999999998,0.10326666666666667,0.07726666666666666,0.10503333333333333,0.20213333333333336,0.36579999999999996,0.1781,0.014600000000000002,0.08903333333333334,0.1301,0.009966666666666667,0.17600000000000002,0.14100000000000001,0.17856666666666668,0.0116,0.02476666666666667,0.04226666666666667
CSX_y,0.24466666666666667,0.1299,0.0355,0.09346666666666666,0.28136666666666665,0.009966666666666667,0.0076,0.028800000000000003,0.2509333333333333,0.14773333333333336,0.08226666666666667,0.012233333333333334,0.09693333333333333,0.10233333333333333,0.008166666666666668,0.10996666666666666,0.049666666666666665,0.015700000000000002,0.01813333333333333,0.10766666666666667,0.04136666666666667,0.0582,0.12076666666666665,0.10310000000000001,0.20663333333333334,0.031133333333333336,0.09616666666666668,0.0537,0.009433333333333334,0.1211,0.23183333333333334,0.19120000000000004,1.0,0.11743333333333333,0.011766666666666668,0.09456666666666667,0.25866666666666666,0.23873333333333335,0.08483333333333333,0.0853,0.04900000000000001,0.08663333333333334,0.11853333333333334,0.3107,0.1943,0.1534,0.10456666666666665,0.10999999999999999,0.020233333333333336,0.19396666666666665,0.056133333333333334,0.06923333333333333,0.03503333333333333,0.012066666666666665,0.2627333333333333,0.030466666666666666,0.11713333333333333,0.10093333333333333,0.019066666666666666,0.2127666666666667,0.09666666666666668,0.028466666666666668,0.2702333333333333,0.15913333333333332,0.012266666666666669,0.17326666666666668,0.15,0.1159,0.1216,0.003166666666666667,0.2453,0.0086,0.12479999999999998,0.08190000000000001,0.133,0.1632333333333333,0.05793333333333334,0.2279,0.0648,0.18573333333333333,0.21133333333333335,0.018933333333333333,0.011866666666666666,0.10546666666666667,0.07803333333333333,0.0076,0.03646666666666667,0.057466666666666666,0.3314,0.2003,0.018166666666666668
CTAS_y,0.02696666666666667,0.04223333333333334,0.1754,0.1205,0.0969,0.12560000000000002,0.12773333333333334,0.18869999999999998,0.05793333333333334,0.003133333333333333,0.2204,0.22340000000000004,0.15546666666666667,0.03923333333333333,0.13253333333333334,0.05993333333333333,0.16643333333333335,0.3458666666666667,0.024733333333333333,0.03696666666666667,0.06749999999999999,0.19260000000000002,0.12483333333333334,0.1384,0.13606666666666667,0.31543333333333334,1.0,0.0434,0.14653333333333335,0.0589,0.10213333333333334,0.022699999999999998,0.10496666666666667,0.054433333333333334,0.20456666666666667,0.06756666666666666,0.10536666666666666,0.22169999999999998,0.10726666666666668,0.32293333333333335,0.13823333333333335,0.05756666666666666,0.04926666666666666,0.11720000000000001,0.0336,0.1474,0.15883333333333335,0.06203333333333333,0.026099999999999998,0.06796666666666666,0.07583333333333332,0.23809999999999998,0.17203333333333334,0.1483,0.1290666666666667,0.22603333333333334,0.017900000000000003,0.057666666666666665,0.261,0.0907,0.06833333333333333,0.0328,0.010366666666666666,0.05616666666666667,0.06323333333333334,0.15573333333333336,0.11366666666666665,0.3505666666666667,0.21296666666666667,0.1286,0.06066666666666667,0.1992333333333333,0.12126666666666665,0.042699999999999995,0.041699999999999994,0.08786666666666666,0.21330000000000002,0.2431,0.0020666666666666667,0.05923333333333333,0.31393333333333334,0.03936666666666667,0.023999999999999997,0.09563333333333333,0.028966666666666665,0.027433333333333334,0.18606666666666669,0.28553333333333336,0.24936666666666665,0.0168,0.0276
CTSH_y,0.0687,0.07833333333333332,0.06776666666666666,0.11566666666666665,0.0092,0.00036666666666666667,9.999999999999999e-05,0.0031333333333333335,0.020466666666666668,0.006000000000000001,0.3016666666666667,0.14826666666666666,0.032466666666666665,0.05226666666666666,0.03436666666666666,0.030466666666666666,0.17559999999999998,0.22093333333333334,0.0555,0.2628,0.022033333333333332,0.050666666666666665,0.018366666666666667,0.0074666666666666675,0.15606666666666666,0.0005333333333333334,0.0292,0.27613333333333334,1.0,0.033433333333333336,0.0653,0.11056666666666666,0.026966666666666667,0.04913333333333333,0.035866666666666665,0.02443333333333333,0.23523333333333332,0.04566666666666667,0.0037666666666666664,0.06853333333333332,0.11623333333333334,0.09816666666666667,0.0002666666666666667,0.024466666666666664,0.13973333333333335,0.0037333333333333333,0.31416666666666665,0.002,0.042166666666666665,0.06076666666666666,0.007533333333333334,0.11093333333333333,0.04566666666666667,0.012933333333333331,0.06333333333333334,0.0387,0.0022,0.08086666666666667,0.019700000000000002,0.046099999999999995,0.009333333333333334,0.1102,0.17603333333333335,0.18923333333333336,0.00036666666666666667,0.13083333333333333,0.007200000000000001,0.11263333333333332,0.14436666666666667,0.12026666666666667,0.04186666666666666,0.017733333333333334,0.14029999999999998,0.044000000000000004,0.08713333333333334,0.1875,0.0025,0.054266666666666664,0.005966666666666666,0.04563333333333333,0.03473333333333333,0.11583333333333333,0.0166,0.1912,0.03503333333333334,0.007,0.02256666666666667,0.2342333333333333,0.03933333333333333,0.0324,0.0187
DLTR_y,0.06979999999999999,0.14780000000000001,0.23040000000000002,0.08693333333333332,0.09823333333333334,0.07973333333333334,0.07343333333333334,0.021633333333333334,0.2796,0.0772,0.04136666666666667,0.09446666666666666,0.03593333333333334,0.015,0.027200000000000002,0.056666666666666664,0.17300000000000001,0.12303333333333334,0.13706666666666667,0.27973333333333333,0.06206666666666666,0.022433333333333333,0.2121333333333333,0.10703333333333333,0.3018,0.04636666666666667,0.157,0.0337,0.12183333333333335,0.2898,0.05079999999999999,0.09133333333333332,0.0843,0.1522,1.0,0.0997,0.1223,0.020766666666666666,0.17913333333333334,0.007933333333333332,0.1225,0.06016666666666667,0.04866666666666667,0.03183333333333334,0.07103333333333334,6.666666666666667e-05,0.0608,0.017233333333333333,0.054799999999999995,0.08236666666666666,0.005166666666666667,0.0721,0.08739999999999999,0.11503333333333332,0.020433333333333335,0.11270000000000001,0.03013333333333333,0.13033333333333333,0.021466666666666665,0.18610000000000002,0.14063333333333336,0.3894666666666667,0.1974,0.03216666666666667,0.3311,0.004666666666666667,0.2702666666666667,0.0046,0.12490000000000001,0.10673333333333335,0.27896666666666664,0.0038,0.4109333333333334,0.09473333333333335,0.2079,0.23676666666666668,0.012366666666666666,0.13043333333333332,0.021066666666666668,0.018766666666666668,0.1333,0.2061666666666667,0.039466666666666664,0.04766666666666666,0.041499999999999995,0.11236666666666666,0.1622,0.2072333333333333,0.03356666666666667,0.36143333333333333,0.020966666666666665
DXCM_y,0.21506666666666666,0.17200000000000001,0.0147,0.016666666666666666,0.0009000000000000001,0.0023,0.0011,0.21083333333333332,0.048133333333333334,0.07163333333333334,0.06553333333333333,0.11523333333333334,0.09500000000000001,0.015266666666666666,0.004433333333333333,0.028166666666666663,0.0476,0.10283333333333333,0.056966666666666665,0.19110000000000002,0.025500000000000005,0.05209999999999999,0.0404,0.12813333333333332,0.24096666666666666,0.012499999999999999,0.039766666666666665,0.11506666666666666,0.31653333333333333,0.1123,0.0793,0.074,0.028999999999999998,1.0,0.10570000000000002,0.024066666666666667,0.0766,0.18863333333333335,0.0003,0.1065,0.17846666666666666,0.2262666666666667,0.0289,0.09486666666666665,0.09783333333333334,0.20320000000000002,0.013766666666666668,0.008100000000000001,0.0161,0.08373333333333333,0.009633333333333332,0.03746666666666667,0.0375,0.021633333333333334,0.015333333333333332,0.03543333333333334,0.033133333333333334,0.11833333333333333,0.0311,0.02316666666666667,0.04756666666666667,0.14416666666666667,0.010966666666666666,0.15476666666666666,0.0067666666666666665,0.022000000000000002,0.0778,0.1890333333333333,0.07279999999999999,0.049800000000000004,0.05449999999999999,0.1389,0.011233333333333333,0.0035666666666666663,0.042433333333333344,0.1990666666666667,0.019433333333333334,0.034166666666666665,0.015733333333333332,0.09136666666666665,0.037333333333333336,0.057133333333333335,0.0205,3.3333333333333335e-05,0.04413333333333333,0.03673333333333333,0.09486666666666665,0.19640000000000002,0.17606666666666668,0.0883,0.02683333333333333
EA_y,0.08326666666666667,0.126,0.00046666666666666666,0.08786666666666666,0.14943333333333333,0.007833333333333333,0.004733333333333333,0.011099999999999999,0.21373333333333333,0.2797,0.11753333333333332,0.04633333333333334,0.024499999999999997,0.0032666666666666664,0.1088,0.06026666666666667,0.03073333333333333,0.0715,0.24736666666666665,0.1667,0.07883333333333334,0.07206666666666667,0.40673333333333334,0.14143333333333333,0.0,0.03303333333333334,0.1295,0.09526666666666667,0.009600000000000001,0.007033333333333333,0.2826666666666667,0.0029,0.09266666666666667,0.0412,0.08539999999999999,0.1773,1.0,0.036566666666666664,0.022433333333333333,0.09799999999999999,0.12473333333333332,0.06336666666666667,0.26813333333333333,0.0255,0.09253333333333334,0.029133333333333334,0.1109,0.07229999999999999,0.015133333333333332,0.0094,3.3333333333333335e-05,0.03476666666666667,0.24583333333333335,0.10653333333333333,0.023533333333333337,0.14466666666666667,0.1532,0.12566666666666668,0.04903333333333334,0.13870000000000002,0.0006666666666666666,0.05916666666666667,0.2456666666666667,0.1308,0.06346666666666667,0.10626666666666666,0.07356666666666666,0.21563333333333334,0.06956666666666665,0.06849999999999999,0.11053333333333333,0.11703333333333332,0.0937,0.1535,0.1759666666666667,0.011066666666666667,0.017200000000000003,0.31853333333333333,0.04673333333333333,0.3112333333333333,0.041299999999999996,0.0764,0.0017333333333333335,0.14400000000000002,0.03833333333333333,0.0447,0.284,0.37073333333333336,0.15366666666666667,0.22513333333333332,0.014733333333333333
EBAY_y,0.11686666666666667,0.18369999999999997,0.05396666666666666,0.05406666666666667,0.004366666666666667,0.054799999999999995,0.06330000000000001,0.18513333333333334,0.012499999999999999,0.12963333333333335,0.08679999999999999,0.31033333333333335,0.16376666666666667,0.1054,0.1358,0.40443333333333326,0.2081666666666667,0.042699999999999995,0.21633333333333335,0.085,0.0555,0.10326666666666667,0.42816666666666664,0.06316666666666666,0.28923333333333334,0.031466666666666664,0.25833333333333336,0.31616666666666665,0.007766666666666666,0.2425333333333333,0.19610000000000002,0.21476666666666666,0.09173333333333333,0.04836666666666667,0.07690000000000001,1.0,0.09793333333333333,0.005400000000000001,0.3052666666666667,0.0253,0.13656666666666667,0.11043333333333333,0.0636,0.21326666666666663,0.18933333333333333,0.028599999999999997,0.05413333333333333,0.0307,0.1282,0.37696666666666667,0.1353,0.062299999999999994,0.3,0.16756666666666664,0.0828,0.0446,0.09056666666666667,0.011166666666666667,0.13793333333333332,0.08803333333333334,0.2929,0.0976,0.15,0.16056666666666666,0.026866666666666667,0.0725,0.04153333333333333,0.06846666666666666,0.19113333333333335,0.40676666666666667,0.043733333333333325,0.006466666666666668,0.11576666666666668,0.2521666666666667,0.0451,0.27896666666666664,0.07933333333333334,0.17663333333333334,0.0479,0.28026666666666666,0.04763333333333333,0.07933333333333333,0.29150000000000004,0.15996666666666667,0.06546666666666667,0.0486,0.15233333333333335,0.305,0.034899999999999994,0.008499999999999999,0.009233333333333333
EXC_y,0.1924,0.06426666666666667,0.07593333333333334,0.0657,0.04643333333333333,0.0007999999999999999,0.0020666666666666667,0.04123333333333333,0.09700000000000002,0.25723333333333337,0.0792,0.07256666666666667,0.0644,0.19093333333333332,0.1909,0.1525,0.13663333333333333,0.0919,0.20476666666666665,0.10959999999999999,0.09846666666666666,0.27019999999999994,0.22209999999999996,0.07416666666666667,0.11806666666666667,0.07176666666666666,0.2805333333333333,0.14403333333333332,0.03213333333333333,0.0179,0.1481333333333333,0.025666666666666667,0.11263333333333335,0.3603,0.025033333333333335,0.10066666666666668,0.11036666666666667,1.0,0.17773333333333333,0.14709999999999998,0.05366666666666667,0.037866666666666667,0.14866666666666667,0.0232,0.3408,0.04923333333333333,0.07393333333333334,0.16633333333333336,0.03206666666666667,0.14736666666666667,0.0025666666666666667,0.031966666666666664,0.1632,0.07413333333333333,0.009933333333333334,0.03566666666666667,0.06416666666666666,0.14666666666666664,0.0761,0.31826666666666664,0.037366666666666666,0.13366666666666668,0.10210000000000001,0.005666666666666667,0.17776666666666666,0.0365,0.3012666666666666,0.0557,0.20850000000000002,0.1032,0.02836666666666667,0.008933333333333333,0.18786666666666665,0.162,0.2850333333333333,0.0036333333333333326,0.0359,0.1366,0.2433,0.21183333333333332,0.18189999999999998,0.11889999999999999,0.0944,0.2847,0.12966666666666668,0.045566666666666665,0.1952333333333333,0.1895,0.07106666666666667,0.22423333333333337,0.043666666666666666
FAST_y,0.07156666666666667,0.011233333333333333,0.05273333333333333,0.012066666666666665,0.014333333333333332,0.0515,0.045366666666666666,0.03883333333333333,0.05959999999999999,0.16416666666666666,0.32736666666666664,0.04573333333333333,0.05446666666666666,0.296,0.06156666666666666,0.11513333333333335,0.18186666666666665,0.09733333333333333,0.0369,0.1818,0.0848,0.12560000000000002,0.23666666666666666,0.0483,0.05823333333333333,0.0696,0.0353,0.18826666666666667,0.04413333333333333,0.049966666666666666,0.013699999999999999,0.22889999999999996,0.008366666666666666,0.05703333333333333,0.0825,0.0659,0.1487,0.31356666666666666,0.0726,1.0,0.05243333333333333,0.24043333333333336,0.021033333333333334,0.18063333333333334,0.08156666666666666,0.19599999999999998,0.18263333333333331,0.05393333333333333,0.06106666666666666,0.09720000000000001,0.029633333333333334,0.1007,0.0022666666666666664,0.11076666666666668,0.10523333333333333,0.0258,0.04596666666666666,0.018033333333333335,0.23663333333333333,0.10033333333333333,0.025633333333333338,0.24866666666666667,0.0347,0.3500666666666667,0.018366666666666667,0.044000000000000004,0.05856666666666666,0.003966666666666667,0.057133333333333335,0.03993333333333333,0.03006666666666667,0.08793333333333332,0.3247,0.026199999999999998,0.3002666666666667,0.15846666666666667,0.04666666666666666,0.0731,0.03746666666666667,0.04523333333333333,0.009566666666666666,0.06866666666666667,0.026899999999999997,0.14256666666666665,0.002833333333333333,0.056833333333333326,0.167,0.11873333333333332,0.15416666666666667,0.036333333333333336,0.06863333333333334
FB_y,0.2423666666666667,0.0743,0.039433333333333334,0.0718,0.2559666666666667,0.15593333333333334,0.2168,0.009899999999999999,0.013366666666666667,0.17,0.016866666666666665,0.0351,0.013833333333333335,0.0243,0.12873333333333334,0.026399999999999996,0.038099999999999995,0.02563333333333333,0.16263333333333332,0.24993333333333334,0.12449999999999999,0.09146666666666665,0.17276666666666665,0.19113333333333335,0.0793,0.0415,0.11446666666666667,0.0462,0.05346666666666667,0.03943333333333333,0.050833333333333335,0.2181,0.0595,0.06436666666666667,0.018600000000000002,0.00016666666666666666,0.26120000000000004,0.03763333333333333,1.0,0.001,0.04096666666666667,0.065,0.16853333333333334,0.1754,0.2522333333333333,0.018966666666666663,0.022099999999999998,0.0026999999999999997,0.0114,0.23053333333333334,0.02173333333333333,0.0286,0.06699999999999999,0.12663333333333332,0.15703333333333333,0.15576666666666666,0.029700000000000004,0.04143333333333333,0.016999999999999998,0.020900000000000002,0.23939999999999997,0.20453333333333334,0.13936666666666667,0.16063333333333332,0.011866666666666666,0.08186666666666666,0.008100000000000001,0.0618,0.014199999999999999,0.2172333333333333,0.06416666666666666,0.23439999999999997,0.07553333333333333,0.06796666666666666,0.12253333333333334,0.1933,0.03406666666666667,0.22243333333333334,0.13436666666666666,0.1371,0.053766666666666664,0.14993333333333334,0.0056,0.0929,0.04576666666666667,0.1064,0.24276666666666666,0.33053333333333335,0.2396,0.051366666666666665,0.06823333333333333
FISV_y,0.08906666666666667,0.12826666666666667,0.30160000000000003,0.08983333333333333,0.14353333333333332,0.06913333333333332,0.06486666666666667,0.2866666666666667,0.04856666666666667,0.2374666666666667,0.23246666666666663,0.11159999999999999,0.022500000000000003,0.20006666666666664,0.1631,0.10456666666666665,0.0689,0.025400000000000002,0.27846666666666664,0.21046666666666666,0.022966666666666666,0.05726666666666667,0.037233333333333334,0.06313333333333333,0.14776666666666666,0.0007999999999999999,0.12763333333333335,0.2571,0.20653333333333335,0.019266666666666665,0.04800000000000001,0.11103333333333333,0.3599333333333334,0.027733333333333332,0.3397666666666667,0.085,0.07733333333333332,0.037899999999999996,0.1649,0.08613333333333334,1.0,0.1398,0.1454,0.2073,0.21080000000000002,0.060033333333333334,0.24346666666666664,0.13246666666666665,0.021599999999999998,0.028366666666666665,0.008466666666666666,0.18800000000000003,0.06266666666666666,0.22736666666666663,0.08283333333333333,0.04633333333333334,0.08933333333333333,0.1762,0.09000000000000001,0.04053333333333333,0.012366666666666665,0.0714,0.18333333333333335,0.06603333333333333,0.02426666666666667,0.10016666666666667,0.01,0.04056666666666667,0.05609999999999999,0.21646666666666667,0.033466666666666665,0.04293333333333333,0.22799999999999998,0.029300000000000003,0.17913333333333334,0.06446666666666666,0.03233333333333333,0.1552,0.0026999999999999997,0.07653333333333333,0.034133333333333335,0.08233333333333333,0.002766666666666667,0.09976666666666667,0.0972,0.0825,0.2456333333333333,0.2570666666666667,0.07373333333333333,0.031233333333333335,0.036866666666666666
GILD_y,0.008333333333333333,0.0366,0.08493333333333335,0.03913333333333333,0.06646666666666666,0.020966666666666665,0.014466666666666664,0.05526666666666666,0.0116,0.084,0.1757,0.01923333333333333,0.08706666666666667,0.0575,0.09636666666666667,0.05633333333333334,0.009166666666666667,0.3099,0.12480000000000001,0.0837,0.08906666666666667,0.0504,0.0318,0.07263333333333333,0.019466666666666667,0.008566666666666667,0.07279999999999999,0.12036666666666666,0.020766666666666666,0.00039999999999999996,0.009166666666666667,0.13649999999999998,0.1728333333333333,0.17650000000000002,0.18860000000000002,0.007533333333333334,0.11023333333333334,0.16613333333333333,0.07796666666666667,0.2146,0.0046,1.0,0.05616666666666666,0.050566666666666656,0.08186666666666666,0.11873333333333334,0.04703333333333334,0.12363333333333333,0.10573333333333333,0.041633333333333335,0.05756666666666666,0.04543333333333333,0.04593333333333333,0.06876666666666666,0.07203333333333334,0.0964,0.11736666666666667,0.039066666666666666,0.1318,0.06983333333333334,0.03986666666666667,0.0972,0.06506666666666666,0.14186666666666667,0.0044,0.35793333333333327,0.09086666666666667,0.034166666666666665,0.027,0.0138,0.0342,0.09103333333333334,0.08793333333333332,0.014766666666666666,0.013833333333333335,0.08626666666666666,0.09256666666666667,0.012133333333333335,0.0007666666666666667,0.04246666666666666,0.0011333333333333332,0.031200000000000002,0.034800000000000005,0.12293333333333333,0.022166666666666668,0.08333333333333333,0.3979,0.12573333333333334,0.036533333333333334,0.0126,0.039200000000000006
GOOGL_y,0.12623333333333334,0.09463333333333333,0.06956666666666667,0.11893333333333334,0.04426666666666667,1.0,0.14106666666666667,0.010133333333333333,0.11196666666666667,0.0407,0.23173333333333335,0.1288,0.1228,0.08273333333333334,0.16796666666666668,0.17190000000000003,0.07643333333333334,0.05643333333333333,0.1491,0.13,0.06736666666666667,0.28026666666666666,0.32106666666666667,0.2222333333333333,0.057600000000000005,0.06513333333333333,0.14830000000000002,0.1213,0.10093333333333332,0.03416666666666667,0.05653333333333333,0.20043333333333335,0.15913333333333332,0.0113,0.08876666666666666,0.0015999999999999999,0.06866666666666667,0.12169999999999999,0.18523333333333333,0.038733333333333335,0.21086666666666667,0.09326666666666666,0.03546666666666667,0.051866666666666665,0.0026333333333333334,0.22883333333333333,0.05960000000000001,0.0011333333333333332,0.03506666666666667,0.056100000000000004,0.10556666666666668,0.0525,0.09166666666666667,0.17983333333333332,0.0584,0.07013333333333334,0.19849999999999998,0.07723333333333333,0.13323333333333334,0.2746333333333333,0.05096666666666667,0.19573333333333334,0.2975,0.15980000000000003,0.015266666666666666,0.10546666666666667,0.16723333333333332,0.0883,0.11016666666666668,0.06833333333333334,0.1299,0.0003333333333333333,0.05723333333333333,0.10733333333333332,0.011033333333333332,0.027666666666666662,0.10996666666666667,0.2844,0.04976666666666666,0.09466666666666666,0.007133333333333333,0.05399999999999999,0.068,0.08910000000000001,0.152,0.037366666666666666,0.15236666666666668,0.4163333333333333,0.18369999999999997,0.2907666666666667,0.23113333333333333
GOOG_y,0.13996666666666668,0.16846666666666665,0.05603333333333333,0.03596666666666667,0.022266666666666667,0.0914,1.0,0.0039000000000000003,0.1610666666666667,0.05106666666666667,0.15573333333333333,0.1386666666666667,0.1688333333333333,0.05276666666666666,0.16053333333333333,0.15893333333333334,0.055466666666666664,0.14463333333333336,0.16196666666666668,0.24049999999999996,0.08156666666666666,0.2120333333333333,0.3276333333333333,0.17826666666666666,0.06330000000000001,0.04436666666666666,0.15453333333333333,0.16586666666666663,0.07063333333333334,0.0365,0.07086666666666666,0.2418,0.15839999999999999,0.018799999999999997,0.11130000000000001,0.0020333333333333336,0.054433333333333334,0.15313333333333334,0.17356666666666665,0.04473333333333334,0.18056666666666668,0.08033333333333333,0.043166666666666666,0.05393333333333333,0.0014000000000000002,0.24239999999999998,0.04956666666666667,0.0012,0.02996666666666667,0.040933333333333335,0.08009999999999999,0.03986666666666667,0.07456666666666667,0.19186666666666666,0.028033333333333337,0.07796666666666667,0.16133333333333333,0.0617,0.1085,0.10409999999999998,0.047966666666666664,0.15726666666666667,0.2894333333333334,0.16183333333333333,0.012166666666666668,0.13149999999999998,0.13473333333333334,0.08016666666666666,0.13310000000000002,0.07513333333333333,0.1509,0.0006333333333333334,0.04603333333333332,0.0897,0.008366666666666666,0.14666666666666667,0.08376666666666667,0.3414,0.03746666666666667,0.11326666666666667,0.006166666666666667,0.03236666666666666,0.06523333333333332,0.0344,0.24923333333333333,0.027800000000000002,0.1736,0.33756666666666674,0.2303666666666667,0.3428,0.17546666666666666
IDXX_y,0.20976666666666666,0.09486666666666665,0.11766666666666666,0.12366666666666666,0.026899999999999997,0.0126,0.011733333333333332,0.02283333333333333,0.147,0.020466666666666664,0.07823333333333334,0.21376666666666666,0.054933333333333334,0.09563333333333333,0.10136666666666666,0.1451,0.18946666666666667,0.18186666666666665,0.16896666666666668,0.06273333333333334,0.1696333333333333,0.12960000000000002,0.18033333333333332,0.17216666666666666,0.14866666666666667,0.016866666666666665,0.4005666666666667,0.07866666666666666,0.09603333333333332,0.03166666666666667,0.15576666666666666,0.26930000000000004,0.036,0.07936666666666667,0.1683,0.03373333333333334,0.14756666666666665,0.12083333333333333,0.01643333333333333,0.055466666666666664,0.35989999999999994,0.037700000000000004,1.0,0.09396666666666668,0.08589999999999999,0.3324666666666667,0.09353333333333334,0.012966666666666666,0.2763,0.017566666666666668,0.08089999999999999,0.004833333333333334,0.2251,0.28923333333333334,0.019766666666666665,0.3820666666666666,0.0837,0.20973333333333333,0.15126666666666666,0.3587,0.0002666666666666667,0.3007666666666666,0.42693333333333333,0.11323333333333334,0.08743333333333332,0.28023333333333333,0.09746666666666666,0.044833333333333336,0.0682,0.30456666666666665,0.018600000000000002,0.2373333333333333,0.1394,0.11516666666666668,0.14286666666666667,0.19776666666666667,0.042199999999999994,0.24170000000000003,0.008866666666666667,0.08146666666666667,0.1698333333333333,0.1438,0.030766666666666664,0.103,0.061366666666666674,0.0916,0.11613333333333332,0.023733333333333332,0.20886666666666667,0.14679999999999999,0.047999999999999994
ILMN_y,0.15303333333333333,0.14526666666666666,0.06749999999999999,0.003933333333333333,0.19706666666666664,0.18359999999999996,0.16419999999999998,0.17990000000000003,0.004866666666666668,0.0746,0.14093333333333333,0.2947666666666667,0.11136666666666667,0.03353333333333333,0.07706666666666666,0.019466666666666667,0.06846666666666666,0.0537,0.1434,0.25553333333333333,0.02136666666666667,0.046066666666666665,0.18923333333333334,0.1716,0.04566666666666667,0.08846666666666665,0.17643333333333333,0.15246666666666667,0.3584,0.16690000000000002,0.0433,0.04376666666666667,0.17876666666666666,0.1099,0.11946666666666667,0.022333333333333334,0.13526666666666667,0.166,0.048633333333333334,0.18300000000000002,0.06796666666666668,0.03323333333333333,0.1824,1.0,0.12319999999999999,0.09663333333333333,0.05959999999999999,0.12833333333333333,0.16369999999999998,0.005666666666666667,0.006266666666666667,0.03233333333333333,0.09636666666666666,0.10303333333333332,0.28783333333333333,0.2423666666666667,0.03366666666666667,0.05196666666666667,0.05793333333333334,0.05126666666666666,0.09716666666666667,0.0395,0.047999999999999994,0.20436666666666667,0.13163333333333332,0.3205,0.1877,0.1115,0.11326666666666668,0.20620000000000002,0.15413333333333334,0.11469999999999998,0.3556333333333333,0.21236666666666668,0.03353333333333333,0.1517,0.03406666666666667,0.15423333333333333,0.0409,0.0589,0.15916666666666665,0.022666666666666672,0.03673333333333333,0.26016666666666666,0.01726666666666667,0.17859999999999998,0.06973333333333333,0.0813,0.19806666666666664,0.017433333333333332,0.13566666666666666
